pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity
100,670097,"Short, Zack",100,100,0.4,0.033,0.414,0.433,0.387,0.453,0.391,12,30,92.4,23.1,1482.0,62.5
100,688427,"Ingram, Kolton",100,100,0.333,0.333,0.375,0.667,0.45,0.395,0.275,8,24,91.0,8.2,2509.0,87.2
100,685107,"Veneziano, Anthony",100,100,0.3,0.2,0.353,0.5,0.382,0.342,0.272,6,20,91.2,15.9,2014.0,89.5
100,669391,"White, Owen",100,100,0.458,0.292,0.5,0.75,0.533,0.365,0.291,11,24,84.8,11.1,2350.0,89.1
99,506429,"Fukumori, Kazuo",99,100,0.5,0.364,0.474,0.864,0.599,,,11,22,,,,88.4
99,700241,"McGreevy, Michael",99,100,0.192,0.038,0.217,0.231,0.202,0.335,0.297,5,26,87.9,1.8,2213.0,88.5
99,607732,"Stallings, Jacob",99,100,0.333,0.194,0.314,0.528,0.375,0.328,0.285,12,36,87.0,21.5,1753.0,62.2
99,676917,"Cavalli, Cade",99,100,0.333,0.167,0.5,0.5,0.434,0.305,0.15,6,18,89.1,13.3,2235.0,90.2
99,434587,"Lowery, Devon",99,100,0.316,0.316,0.364,0.632,0.431,,,6,19,,,,88.9
99,645801,"Ford, Mike",99,100,0.444,0.63,0.333,1.074,0.627,0.496,0.359,12,27,88.1,25.5,1429.0,70.7
98,110859,"Benitez, Armando",98,100,0.167,0.417,0.083,0.583,0.337,,,4,24,,,,89.6
97,502033,"Brewer, Charles",97,100,0.32,0.08,0.4,0.4,0.343,,,8,25,,,,88.1
97,669064,"Bailey, Brandon",97,100,0.231,0.192,0.238,0.423,0.331,0.331,0.233,6,26,86.1,27.1,2373.0,87.3
97,687377,"Ribalta, Orlando",97,100,0.5,0.1,0.588,0.6,0.507,0.382,0.338,10,20,90.4,20.4,2310.0,90.5
97,689167,"Lindgren, Jeff",97,100,0.167,0.125,0.174,0.292,0.263,0.306,0.213,4,24,90.7,19.5,2247.0,86.3
96,657786,"Vasto, Jerry",96,100,0.316,0.316,0.357,0.632,0.423,0.33,0.227,6,19,89.1,28.8,2255.0,87.9
96,605428,"Povse, Max",96,100,0.45,0.25,0.471,0.7,0.495,0.41,0.362,9,20,90.2,20.7,2066.0,91.5
96,656671,"Maciejewski, Josh",96,100,0.16,0.16,0.176,0.32,0.238,0.307,0.249,4,25,86.4,4.9,2022.0,84.6
96,612272,"Lazo, Raudel",96,100,0.238,0.286,0.25,0.524,0.335,0.292,0.211,5,21,92.9,17.5,2060.0,85.7
96,468962,"Hansack, Devern",96,100,0.25,0.083,0.3,0.333,0.262,,,6,24,,,,89.0
95,702674,"Dana, Caden",95,100,0.111,0.222,0.071,0.333,0.263,0.284,0.142,2,18,86.7,21.7,2029.0,88.8
95,492821,"Villar, Henry",95,100,0.227,0.0,0.25,0.227,0.271,,,5,22,,,,88.4
95,669105,"Muckenhirn, Zach",95,100,0.407,0.148,0.44,0.556,0.428,0.379,0.33,11,27,89.8,14.1,1893.0,88.6
94,666215,"Whitley, Forrest",94,100,0.313,0.063,0.455,0.375,0.378,0.378,0.303,5,16,93.2,14.1,2406.0,93.6
94,474226,"Tobin, Mason",94,100,0.278,0.222,0.235,0.5,0.426,,,5,18,,,,89.7
94,572810,"Dennick, Ryan",94,100,0.35,0.35,0.313,0.7,0.475,,,7,20,,,,86.7
93,665120,"Walsh, Jared",93,100,0.176,0.0,0.25,0.176,0.294,0.312,0.181,3,17,86.0,-9.1,2089.0,87.3
93,489567,"Johnson, Alan",93,100,0.375,0.063,0.462,0.438,0.411,,,6,16,,,,84.7
92,113898,"Escobar, Kelvim",92,100,0.235,0.0,0.308,0.235,0.311,,,4,17,,,,90.1
92,282562,"Pettyjohn, Adam",92,100,0.478,0.348,0.45,0.826,0.571,,,11,23,,,,80.7
92,534631,"Villanueva, Elih",92,100,0.357,0.5,0.364,0.857,0.559,,,5,14,,,,86.5
92,676766,"Snyder, Nick",92,100,0.25,0.063,0.267,0.313,0.365,0.4,0.311,4,16,90.1,10.9,2391.0,94.7
91,502168,"Owens, Rudy",91,100,0.36,0.2,0.333,0.56,0.419,,,9,25,,,,84.3
91,676755,"Mattson, Isaac",91,100,0.278,0.056,0.333,0.333,0.357,0.397,0.226,5,18,90.1,25.4,2163.0,89.6
90,456421,"Pomeranz, Stu",90,100,0.28,0.12,0.286,0.4,0.31,,,7,25,,,,91.5
90,629498,"Quezada, Johan",90,100,0.385,0.308,0.364,0.692,0.502,0.494,0.354,5,13,89.7,7.0,2278.0,93.5
90,571602,"Davidson, Matt",90,100,0.217,0.13,0.211,0.348,0.292,0.464,0.354,5,23,88.8,17.9,2025.0,81.5
90,543357,"Jankowski, Jordan",90,100,0.35,0.6,0.333,0.95,0.539,0.469,0.328,7,20,92.5,17.1,2256.0,87.4
89,425772,"Mathis, Jeff",89,100,0.348,0.391,0.316,0.739,0.461,0.476,0.356,8,23,92.4,23.6,1798.0,80.6
89,491696,"Sucre, Jesús",89,100,0.5,0.25,0.44,0.75,0.508,0.379,0.329,12,24,91.8,16.2,1761.0,79.9
89,621433,"Phillips, Brett",89,100,0.444,0.481,0.375,0.926,0.598,0.591,0.394,12,27,90.0,20.8,1198.0,52.9
88,502162,"Castro, Angel",88,100,0.444,0.167,0.538,0.611,0.49,0.329,0.223,8,18,86.1,-2.4,1946.0,92.0
88,575070,"Franco, Enderson",88,100,0.211,0.211,0.214,0.421,0.279,0.211,0.152,4,19,82.0,25.6,1936.0,91.6
87,572017,"Patterson, Red",87,100,0.133,0.0,0.133,0.133,0.203,,,2,15,,,,84.1
87,435401,"Schumaker, Skip",87,100,0.25,0.25,0.25,0.5,0.409,,,4,16,,,,85.6
87,463037,"Severino, Atahualpa",87,100,0.278,0.222,0.4,0.5,0.354,,,5,18,,,,91.2
87,607468,"Blandino, Alex",87,100,0.278,0.167,0.286,0.444,0.377,0.331,0.238,5,18,89.1,24.7,1872.0,83.8
87,448241,"James, Justin",87,100,0.389,0.0,0.538,0.389,0.426,,,7,18,,,,93.1
86,670768,"González, Luis",86,100,0.31,0.103,0.31,0.414,0.326,0.343,0.328,9,29,82.3,2.2,1358.0,53.4
86,686842,"Moore, McKinley",86,100,0.357,0.429,0.364,0.786,0.55,0.375,0.197,5,14,90.5,13.3,2387.0,92.2
85,641739,"Kaminsky, Rob",85,100,0.188,0.0,0.2,0.188,0.202,0.246,0.178,3,16,90.3,3.5,2231.0,87.5
85,624503,"Gordon, Nick",85,100,0.476,0.381,0.421,0.857,0.589,0.4,0.305,10,21,90.0,29.4,1743.0,73.2
85,455090,"Egbert, Jack",85,100,0.471,0.294,0.412,0.765,0.512,,,8,17,,,,84.9
85,518614,"Descalso, Daniel",85,100,0.231,0.423,0.143,0.654,0.372,0.338,0.21,6,26,90.0,36.4,1937.0,75.4
84,656755,"Montes de Oca, Bryce",84,100,0.412,0.0,0.636,0.412,0.398,0.297,0.267,7,17,84.7,7.5,2241.0,94.5
84,543551,"Mitchell, D.J.",84,100,0.333,0.19,0.333,0.524,0.409,,,7,21,,,,86.8
84,468402,"Zink, Charlie",84,100,0.458,0.167,0.478,0.625,0.481,,,11,24,,,,72.7
84,681464,"German, Frank",84,100,0.368,0.368,0.385,0.737,0.509,0.395,0.296,7,19,94.1,2.3,2148.0,94.3
83,643414,"Lloyd, Kyle",83,100,0.333,0.278,0.333,0.611,0.423,0.418,0.369,6,18,86.1,7.3,1812.0,82.3
83,685126,"Eisert, Brandon",83,100,0.313,0.063,0.313,0.375,0.377,0.379,0.275,5,16,86.5,8.6,1974.0,87.1
82,553883,"Campos, Vicente",82,100,0.182,0.273,0.125,0.455,0.299,0.445,0.349,4,22,94.1,18.8,1970.0,84.7
82,642016,"Robert, Daniel",82,100,0.278,0.167,0.308,0.444,0.381,0.322,0.219,5,18,82.8,29.1,2621.0,88.8
82,665661,"Spitzbarth, Shea",82,100,0.211,0.158,0.176,0.368,0.307,0.365,0.283,4,19,89.8,32.1,1762.0,87.0
82,694646,"McDermott, Chayce",82,100,0.333,0.2,0.333,0.533,0.386,0.407,0.312,5,15,96.7,13.3,2089.0,87.7
81,672841,"Vargas, Carlos",81,100,0.294,0.353,0.375,0.647,0.462,0.46,0.289,5,17,95.4,4.5,2253.0,96.4
81,467761,"Hernandez, Fernando",81,100,0.308,0.077,0.364,0.385,0.433,,,4,13,,,,85.8
81,460128,"Whelan, Kevin",81,100,0.25,0.5,0.125,0.75,0.527,,,3,12,,,,90.0
80,660422,"Guzmán, Jorge",80,100,0.429,0.5,0.444,0.929,0.606,0.599,0.393,6,14,93.6,15.1,1942.0,92.4
80,670087,"Sittinger, Brandyn",80,100,0.294,0.588,0.143,0.882,0.488,0.583,0.424,5,17,95.3,23.5,2177.0,90.4
80,500891,"Ibarra, Edgar",80,100,0.25,0.063,0.308,0.313,0.314,0.389,0.315,4,16,88.3,13.2,1933.0,88.1
80,641645,"Guillorme, Luis",80,100,0.308,0.192,0.28,0.5,0.38,0.409,0.351,8,26,87.7,16.5,1365.0,63.1
79,592407,"Holaday, Bryan",79,100,0.333,0.381,0.278,0.714,0.46,0.43,0.283,7,21,93.0,26.3,1646.0,69.9
79,627262,"Smith, Chris",79,100,0.318,0.364,0.3,0.682,0.421,0.302,0.248,7,22,88.0,21.7,2249.0,91.5
79,663959,"Ivey, Tyler",79,100,0.316,0.211,0.333,0.526,0.373,0.394,0.306,6,19,96.2,22.4,2163.0,83.9
79,691951,"Aldegheri, Samuel",79,100,0.261,0.217,0.263,0.478,0.371,0.342,0.252,6,23,93.2,28.8,2131.0,87.9
79,672839,"Morales, Francisco",79,100,0.143,0.214,0.1,0.357,0.372,0.407,0.198,2,14,88.0,5.1,2168.0,89.8
79,660875,"Reyes, Jesús",79,100,0.19,0.238,0.167,0.429,0.311,0.367,0.292,4,21,87.1,-1.5,2155.0,92.5
78,571974,"Murphy, John Ryan",78,100,0.455,0.545,0.368,1.0,0.601,0.56,0.426,10,22,89.6,28.6,1585.0,62.7
78,506432,"Igawa, Kei",78,100,0.565,0.174,0.542,0.739,0.546,,,13,23,,,,85.0
78,676391,"Clement, Ernie",78,100,0.524,0.333,0.45,0.857,0.573,0.447,0.417,11,21,92.1,6.2,1321.0,67.5
78,457812,"Marquez, Jeff",78,100,0.304,0.217,0.3,0.522,0.356,,,7,23,,,,86.5
77,695076,"Lowder, Rhett",77,100,0.143,0.0,0.25,0.143,0.251,0.273,0.16,2,14,79.3,15.0,2323.0,90.2
76,544930,"Smith, Blake",76,100,0.35,0.2,0.333,0.55,0.399,0.394,0.305,7,20,90.5,9.1,2130.0,89.0
76,571441,"Ames, Steve",76,100,0.375,0.063,0.5,0.438,0.377,,,6,16,,,,85.0
75,451774,"DeSalvo, Matt",75,100,0.688,0.0,0.786,0.688,0.626,,,11,16,,,,86.8
75,620445,"Mujica, José",75,100,0.476,0.381,0.444,0.857,0.571,0.525,0.466,10,21,91.9,13.0,1882.0,89.6
75,680232,"Wolf, Jackson",75,100,0.286,0.048,0.3,0.333,0.289,0.391,0.355,6,21,90.4,3.9,2091.0,83.1
74,670050,"Ridings, Stephen",74,100,0.235,0.176,0.4,0.412,0.315,0.278,0.217,4,17,88.8,9.7,2300.0,94.1
74,642657,"Ogando, Cristofer",74,100,0.286,0.214,0.308,0.5,0.355,0.405,0.355,4,14,95.3,24.8,2356.0,87.4
74,571911,"Magnifico, Damien",74,100,0.182,0.0,0.182,0.182,0.33,0.324,0.133,2,11,79.1,4.4,2301.0,92.8
74,642165,"VanMeter, Josh",74,100,0.6,0.68,0.5,1.28,0.79,0.656,0.502,15,25,88.1,16.8,1570.0,72.0
74,592859,"Wilkerson, Stevie",74,100,0.296,0.37,0.217,0.667,0.392,0.371,0.297,8,27,89.6,16.2,1450.0,55.1
73,543343,"Hultzen, Danny",73,100,0.267,0.0,0.4,0.267,0.31,0.352,0.294,4,15,85.9,2.1,2219.0,88.1
73,678821,"Peralta, Luis",73,100,0.118,0.0,0.167,0.118,0.165,0.252,0.199,2,17,92.9,25.6,2179.0,92.2
72,681807,"Fry, David",72,100,0.4,0.4,0.318,0.8,0.51,0.554,0.389,10,25,91.1,25.9,1508.0,56.0
71,642060,"Sedlock, Cody",71,100,0.4,0.133,0.5,0.533,0.422,0.388,0.328,6,15,90.2,7.7,2087.0,86.4
71,595263,"Jannis, Mickey",71,100,0.471,0.647,0.385,1.118,0.662,0.699,0.496,8,17,95.4,24.9,635.0,78.5
71,681871,"Villalobos, Eli",71,100,0.188,0.25,0.167,0.438,0.309,0.398,0.267,3,16,93.4,21.2,2068.0,89.1
71,622569,"Reyes, Pablo",71,100,0.25,0.0,0.25,0.25,0.333,0.387,0.289,4,16,84.6,8.3,1631.0,57.3
71,595978,"Hedges, Austin",71,100,0.25,0.2,0.222,0.45,0.332,0.354,0.26,5,20,90.2,27.8,1586.0,60.2
70,346869,"Towers, Josh",70,100,0.273,0.136,0.286,0.409,0.3,,,6,22,,,,83.5
70,571466,"Barnhart, Tucker",70,100,0.452,0.129,0.433,0.581,0.448,0.425,0.398,14,31,91.8,15.9,1187.0,44.4
70,666171,"Zeferjahn, Ryan",70,100,0.077,0.0,0.143,0.077,0.204,0.192,0.04,1,13,85.7,16.0,2205.0,93.1
70,691441,"Mena, Cristian",70,100,0.333,0.5,0.25,0.833,0.528,0.47,0.305,4,12,94.8,21.4,2506.0,91.7
70,430579,"Ramirez, Elizardo",70,100,0.5,0.25,0.5,0.75,0.569,,,8,16,,,,86.7
69,458669,"Price, Bryan",69,100,0.5,0.688,0.417,1.188,0.725,,,8,16,,,,91.9
69,538506,"Murata, Toru",69,100,0.267,0.467,0.182,0.733,0.435,0.335,0.227,4,15,85.1,20.8,2020.0,82.4
69,643396,"Kiner-Falefa, Isiah",69,100,0.227,0.091,0.227,0.318,0.261,0.386,0.265,5,22,89.4,30.6,1555.0,70.3
68,518649,"Eibner, Brett",68,100,0.412,0.412,0.455,0.824,0.541,0.541,0.414,7,17,90.9,11.2,2323.0,90.8
68,664901,"Mendick, Danny",68,100,0.522,0.391,0.5,0.913,0.61,0.361,0.294,12,23,90.6,23.7,1473.0,56.6
68,519299,"Sogard, Eric",68,100,0.35,0.35,0.294,0.7,0.452,0.358,0.269,7,20,91.3,27.2,1638.0,66.6
67,663767,"Shugart, Chase",67,100,0.176,0.059,0.231,0.235,0.177,0.248,0.22,3,17,87.7,23.7,2308.0,89.5
67,664977,"Cederlind, Blake",67,100,0.2,0.067,0.273,0.267,0.231,0.283,0.251,3,15,89.9,6.5,2175.0,94.9
67,424668,"Adkins, Jon",67,100,0.333,0.25,0.375,0.583,0.438,,,4,12,,,,87.1
67,680891,"Neely, Jack",67,100,0.333,0.333,0.364,0.667,0.449,0.407,0.303,6,18,92.8,9.4,2050.0,92.5
67,607087,"Snodgress, Scott",67,100,0.5,0.188,0.5,0.688,0.542,,,8,16,,,,86.6
67,408304,"Switzer, Jon",67,100,0.286,0.286,0.3,0.571,0.425,,,4,14,,,,86.8
66,656913,"Romero, Seth",66,100,0.333,0.2,0.444,0.533,0.423,0.325,0.23,5,15,73.2,4.0,2098.0,86.4
66,517059,"De Paula, Jose",66,100,0.182,0.273,0.125,0.455,0.38,0.29,0.139,2,11,90.2,25.8,1877.0,86.4
66,458595,"Mosebach, Bobby",66,100,0.364,0.182,0.444,0.545,0.478,,,4,11,,,,92.8
65,663897,"Williams, Luke",65,100,0.25,0.0,0.25,0.25,0.264,0.348,0.294,5,20,87.5,25.1,1428.0,58.7
65,673904,"Walsh, Jake",65,100,0.25,0.0,0.429,0.25,0.317,0.337,0.209,3,12,92.7,18.4,2280.0,89.9
65,571969,"Mullee, Conor",65,100,0.0,0.0,0.0,0.0,0.249,0.272,0.04,0,9,71.4,16.0,2345.0,89.2
64,457926,"Janish, Paul",64,100,0.6,0.533,0.7,1.133,0.732,,,9,15,,,,88.0
64,501936,"Buschmann, Matt",64,100,0.143,0.214,0.1,0.357,0.207,0.331,0.244,2,14,86.0,-1.4,2064.0,87.6
64,605170,"Caratini, Victor",64,100,0.333,0.381,0.263,0.714,0.468,0.368,0.293,7,21,90.7,14.3,1611.0,65.3
64,686993,"Sterner, Justin",64,100,0.294,0.118,0.357,0.412,0.286,0.167,0.166,5,17,90.0,20.3,2444.0,90.5
63,572008,"Owings, Chris",63,100,0.455,0.409,0.4,0.864,0.551,0.521,0.427,10,22,94.2,23.0,1622.0,63.3
63,445995,"Lopez, Arturo",63,100,0.538,0.692,0.455,1.231,0.731,,,7,13,,,,88.8
63,668942,"Rojas, Josh",63,100,0.389,0.222,0.375,0.611,0.465,0.482,0.401,7,18,90.5,26.6,1604.0,64.8
62,683822,"Uwasawa, Naoyuki",62,100,0.143,0.071,0.182,0.214,0.188,0.229,0.211,2,14,80.8,24.7,1719.0,85.9
62,460086,"Gordon, Alex",62,100,0.571,0.214,0.5,0.786,0.553,0.422,0.323,8,14,87.0,17.7,1943.0,77.5
61,465593,"Martinez, Carlos",61,100,0.3,0.3,0.286,0.6,0.459,,,3,10,,,,89.4
61,664852,"Flaa, Jay",61,100,0.3,0.6,0.2,0.9,0.536,0.434,0.239,3,10,89.0,28.0,1776.0,89.1
61,466339,"Garate, Victor",61,100,0.5,0.7,0.4,1.2,0.659,,,5,10,,,,85.2
61,121215,"Rincon, Ricardo",61,100,0.267,0.267,0.273,0.533,0.362,,,4,15,,,,84.2
60,500871,"Escobar, Eduardo",60,100,0.176,0.059,0.167,0.235,0.221,0.298,0.275,3,17,80.7,11.7,1749.0,64.7
60,434623,"Morillo, Juan",60,100,0.308,0.385,0.273,0.692,0.472,,,4,13,,,,97.1
60,622379,"Castillo, Luis",60,100,0.143,0.0,0.2,0.143,0.126,0.232,0.23,2,14,94.5,2.4,1957.0,89.7
60,660636,"Castillo, Diego A.",60,100,0.545,0.273,0.556,0.818,0.619,0.471,0.359,6,11,95.4,-1.5,1572.0,65.0
59,657209,"Deetz, Dean",59,100,0.308,0.308,0.333,0.615,0.43,0.276,0.211,4,13,81.2,12.8,2458.0,89.6
59,594694,"Difo, Wilmer",59,100,0.643,0.429,0.615,1.071,0.678,0.595,0.449,9,14,91.1,14.1,1992.0,80.4
58,670032,"Lopez, Nicky",58,100,0.412,0.529,0.286,0.941,0.583,0.484,0.349,7,17,91.5,20.0,1500.0,61.9
58,446213,"Sinkbeil, Brett",58,100,0.25,0.125,0.286,0.375,0.436,,,2,8,,,,89.3
58,517629,"Marte, Kelvin",58,100,0.333,0.4,0.25,0.733,0.473,0.498,0.388,5,15,90.7,9.0,1910.0,89.1
58,595371,"Rearick, Chris",58,100,0.462,0.692,0.571,1.154,0.674,0.428,0.301,6,13,91.4,-1.1,1929.0,86.3
58,643550,"Somsen, Layne",58,100,0.462,0.462,0.444,0.923,0.601,0.481,0.388,6,13,93.1,13.8,2336.0,85.1
57,673858,"Wong, Jake",57,100,0.5,0.083,0.5,0.583,0.516,0.408,0.352,6,12,94.7,8.2,1941.0,87.2
57,425543,"Wilson, Josh",57,100,0.455,0.636,0.333,1.091,0.657,0.452,0.359,5,11,91.5,16.5,2326.0,85.5
57,642133,"Tellez, Rowdy",57,100,0.4,0.0,0.4,0.4,0.391,0.379,0.309,6,15,84.3,24.7,1395.0,55.1
56,641343,"Bauers, Jake",56,100,0.2,0.0,0.2,0.2,0.323,0.383,0.273,2,10,85.6,33.0,1606.0,64.0
56,471083,"Montero, Miguel",56,100,0.364,0.0,0.364,0.364,0.401,0.388,0.31,4,11,89.1,6.2,1780.0,80.5
56,607727,"Smith, Jake",56,100,0.333,0.267,0.364,0.6,0.43,0.378,0.269,5,15,91.0,17.3,2185.0,90.4
56,605528,"Wheeler, Jason",56,100,0.429,0.286,0.385,0.714,0.527,0.51,0.429,6,14,84.6,2.2,1938.0,85.5
56,489413,"Wells, Casper",56,100,0.375,0.125,0.429,0.5,0.465,,,3,8,,,,88.7
56,656896,"Rivera, Emmanuel",56,100,0.368,0.158,0.333,0.526,0.402,0.412,0.339,7,19,89.0,21.6,1732.0,67.1
55,489400,"Verdugo, Ryan",55,100,0.615,0.385,0.7,1.0,0.691,,,8,13,,,,86.5
55,446333,"Kunz, Eddie",55,100,0.455,0.364,0.444,0.818,0.571,,,5,11,,,,93.3
55,457581,"Brackman, Andrew",55,100,0.1,0.0,0.1,0.1,0.229,,,1,10,,,,88.7
55,543266,"Hagens, Bradin",55,100,0.4,0.1,0.5,0.5,0.445,,,4,10,,,,85.4
55,543063,"Crawford, Brandon",55,100,0.364,0.0,0.364,0.364,0.422,0.388,0.268,4,11,80.3,14.1,1973.0,84.4
54,673316,"Barker, Luke",54,100,0.368,0.421,0.357,0.789,0.49,0.506,0.413,7,19,91.2,4.3,1696.0,87.1
53,453304,"Gaub, John",53,100,0.2,0.1,0.286,0.3,0.296,,,2,10,,,,87.8
52,452656,"Davidson, David",52,100,0.571,0.143,1.0,0.714,0.616,,,4,7,,,,88.6
52,621259,"Koerner, Brody",52,100,0.2,0.1,0.222,0.3,0.325,0.379,0.288,2,10,84.0,6.3,1937.0,86.9
51,673111,"Lopez, José",51,100,0.333,0.111,0.429,0.444,0.37,0.361,0.312,3,9,95.9,15.6,2147.0,91.5
51,670161,"Dunshee, Parker",51,100,0.364,0.636,0.333,1.0,0.594,0.592,0.363,4,11,96.9,17.5,2319.0,86.0
51,501303,"Adrianza, Ehire",51,100,0.4,0.467,0.417,0.867,0.535,0.556,0.387,6,15,94.3,20.2,1678.0,66.9
51,668943,"Miller, Ryan",51,100,0.25,0.0,0.375,0.25,0.287,0.267,0.21,3,12,88.5,30.8,2179.0,88.8
51,650489,"Castro, Willi",51,100,0.25,0.0,0.231,0.25,0.269,0.418,0.385,3,12,90.7,12.0,1225.0,49.2
51,571771,"Hernández, Enrique",51,100,0.353,0.294,0.313,0.647,0.45,0.508,0.424,6,17,93.4,24.1,1579.0,59.9
51,607068,"Reed, Chris",51,100,0.375,0.0,0.4,0.375,0.351,0.368,0.342,6,16,88.8,12.1,1980.0,89.2
50,660431,"Perez, Hector",50,100,0.545,0.273,0.556,0.818,0.612,0.499,0.371,6,11,86.8,-1.5,2209.0,91.2
50,688010,"Fisher, Nate",50,100,0.111,0.0,0.125,0.111,0.206,0.264,0.166,1,9,89.5,30.9,2138.0,86.9
50,451497,"Slocum, Brian",50,100,0.615,0.538,0.545,1.154,0.702,,,8,13,,,,86.3
49,663630,"McKenna, Ryan",49,100,0.692,0.154,0.6,0.846,0.586,0.406,0.382,9,13,92.0,13.9,1486.0,59.0
49,502273,"Freeman, Mike",49,100,0.357,0.286,0.308,0.643,0.386,0.412,0.337,5,14,87.4,13.3,1584.0,65.8
49,641525,"Dixon, Brandon",49,100,0.071,0.214,0.0,0.286,0.211,0.313,0.179,1,14,90.3,28.6,1310.0,62.2
49,642834,"Bermúdez, Jonathan",49,100,0.4,0.333,0.455,0.733,0.479,0.319,0.272,6,15,87.2,22.2,2157.0,82.8
49,656004,"Sanabria, Carlos",49,100,0.333,0.444,0.333,0.778,0.516,0.568,0.34,3,9,96.3,29.0,2298.0,89.0
49,621011,"Schrock, Max",49,100,0.368,0.421,0.313,0.789,0.49,0.444,0.363,7,19,94.0,27.8,1575.0,61.0
48,408314,"Reyes, José",48,100,0.625,1.125,0.5,1.75,0.897,0.687,0.48,5,8,97.5,26.6,2285.0,75.9
48,544725,"García, Leury",48,100,0.25,0.125,0.286,0.375,0.387,0.37,0.314,2,8,85.2,-5.0,1960.0,84.0
48,425796,"Francoeur, Jeff",48,100,0.167,0.5,0.0,0.667,0.44,0.5,0.193,1,6,85.6,26.0,1862.0,84.6
48,518435,"Barreda, Manny",48,100,0.333,0.5,0.25,0.833,0.511,0.461,0.289,4,12,95.7,27.5,2232.0,91.1
48,150021,"McDonald, Darnell",48,100,0.375,0.625,0.286,1.0,0.613,,,3,8,,,,84.5
48,476531,"Taylor, Andrew",48,100,0.3,0.0,0.3,0.3,0.387,,,3,10,,,,83.5
47,668800,"Knizner, Andrew",47,100,0.182,0.091,0.167,0.273,0.251,0.347,0.294,2,11,86.3,6.7,1392.0,52.7
47,573166,"Smith, Murphy",47,100,0.385,0.077,0.357,0.462,0.386,0.401,0.327,5,13,90.4,10.1,1910.0,88.8
46,545121,"Vargas, Ildemaro",46,100,0.25,0.188,0.2,0.438,0.337,0.412,0.316,4,16,90.4,15.3,1169.0,48.8
46,656716,"McKinstry, Zach",46,100,0.308,0.538,0.182,0.846,0.49,0.479,0.341,4,13,85.5,17.8,1626.0,65.4
46,519048,"Moreland, Mitch",46,100,0.25,0.0,0.3,0.25,0.219,0.259,0.253,3,12,89.6,20.1,2155.0,87.1
46,670057,"Hartman, Ryan",46,100,0.3,0.3,0.286,0.6,0.376,0.303,0.225,3,10,95.2,25.4,1852.0,86.6
46,543125,"Dwyer, Chris",46,100,0.2,0.0,0.25,0.2,0.224,,,2,10,,,,84.9
45,676475,"Burleson, Alec",45,100,0.615,0.231,0.636,0.846,0.629,0.506,0.429,8,13,90.4,12.3,1706.0,76.0
45,455117,"Maldonado, Martín",45,100,0.545,0.455,0.455,1.0,0.612,0.606,0.551,6,11,97.5,20.6,1157.0,59.7
45,622703,"Herrera, Ronald",45,100,0.25,0.25,0.25,0.5,0.368,0.42,0.31,3,12,90.6,3.0,2027.0,87.0
45,431145,"Martin, Russell",45,100,0.154,0.077,0.182,0.231,0.16,0.193,0.182,2,13,91.0,19.4,2200.0,85.1
45,615868,"Concepción, Gerardo",45,100,0.25,0.25,0.286,0.5,0.317,0.41,0.361,2,8,92.9,20.4,2176.0,88.0
45,448801,"Davis, Chris",45,100,0.333,0.417,0.375,0.75,0.461,0.717,0.49,4,12,99.3,13.0,2086.0,85.1
44,445984,"Delgado, Jesus",44,100,0.167,0.0,0.167,0.167,0.336,,,1,6,,,,94.2
44,621399,"Feigl, Brady",44,100,0.636,0.455,0.6,1.091,0.734,0.504,0.425,7,11,86.7,5.1,2250.0,88.6
44,641995,"Ramírez, Roel",44,100,0.778,1.333,0.75,2.111,1.054,0.907,0.598,7,9,100.7,12.5,2289.0,89.0
44,543803,"Soto, Giovanni",44,100,0.231,0.0,0.231,0.231,0.203,0.296,0.255,3,13,91.3,5.5,2118.0,85.3
43,656008,"Zabala, Aneurys",43,100,0.333,0.111,0.375,0.444,0.338,0.464,0.361,3,9,89.0,17.8,1967.0,94.1
43,150426,"Mulder, Mark",43,100,0.5,0.0,0.571,0.5,0.478,,,4,8,,,,89.0
43,624431,"Trevino, Jose",43,100,0.455,0.273,0.455,0.727,0.531,0.601,0.536,5,11,97.6,8.1,1612.0,57.7
43,571976,"Myers, Wil",43,100,0.286,0.643,0.083,0.929,0.489,0.381,0.277,4,14,90.6,31.3,1704.0,59.9
42,542208,"Pérez, Carlos",42,100,0.5,0.5,0.429,1.0,0.64,0.557,0.454,4,8,92.7,25.9,1712.0,63.7
42,605204,"Davis, J.D.",42,100,0.2,0.3,0.2,0.5,0.327,0.241,0.167,2,10,83.9,29.0,2039.0,90.8
42,679358,"Orze, Eric",42,100,0.375,0.375,0.333,0.75,0.537,0.385,0.21,3,8,91.3,24.7,1929.0,89.0
42,571788,"Holt, Brock",42,100,0.462,0.308,0.417,0.769,0.519,0.523,0.451,6,13,92.0,19.2,1717.0,65.3
42,608596,"Murphy, Tom",42,100,0.125,0.125,0.125,0.25,0.173,0.31,0.235,1,8,95.6,22.5,2186.0,86.9
42,458628,"Mather, Joe",42,100,0.429,0.0,0.333,0.429,0.373,,,3,7,,,,76.2
42,542884,"Antolin, Dustin",42,100,0.4,0.4,0.375,0.8,0.519,0.425,0.307,4,10,88.2,22.6,2113.0,88.5
